Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	57.2506530533817	1.26785772558306	57.2646901524055	1.26864971514767	1636.46349386833
2	79433	57.261666728713	1.13867291028153	57.2729871103892	1.13920111528982	1638.71653686264
3	63096	57.2133834003153	1.10117916744987	57.2239795511488	1.10262889554868	1641.23958085627
4	50119	57.2596232727543	1.10923485202316	57.2703663275754	1.10979645908506	1643.79762984981
5	39811	57.3213632242161	1.14126286378901	57.3327233158061	1.14060279719115	1646.40067584324
6	31623	57.3545964884968	1.244117571869	57.3680884019236	1.24264685683103	1648.98372383672
7	25119	57.4269828848406	1.37718189689769	57.4434939156117	1.37377213462808	1651.63677283002
8	19953	57.5259292294989	1.54964686398564	57.5467978181269	1.54307385628542	1654.37482582311
9	15849	57.647455622131	1.78129913012856	57.6749700155671	1.76986923423217	1657.1478758161
10	12589	57.773723353278	2.04419384739508	57.8098766525827	2.02643749761193	1659.97092980898
11	10000	57.8820852806092	2.39487037810819	57.9316079576569	2.36926063205245	1662.87898380163
12	7943.3	58.1045981314013	2.80697161976003	58.1723595334226	2.76574826076881	1665.81703679422
13	6309.6	58.3042458301942	3.30904465574747	58.3980723856657	3.24832463073232	1668.87009478651
14	5011.9	58.5052366338591	3.90063351670231	58.635123052787	3.81435213009623	1672.01814977856
15	3981.1	58.7692743396822	4.59875185484468	58.9489281076023	4.47433191383937	1675.24121077042
16	3162.3	59.054150200608	5.48024869827362	59.3078897087976	5.30188619652645	1678.57927476199
17	2511.9	59.4035201601825	6.52627715405061	59.7609446119511	6.26956958892319	1681.93733475352
18	1995.3	59.7924834657662	7.79404970399426	60.2983274211836	7.42672523341972	1685.3503977449
19	1584.9	60.1757528358675	9.33543157718861	60.8955787565549	8.81834780410324	1688.56345773679
20	1258.9	60.6135231730447	11.2318029607706	61.6453776790993	10.4979442002444	1692.17652572766
21	1000	61.1536645691223	13.5350476494605	62.6336028430897	12.4800006197626	1695.73458971868
22	794.33	61.7629940984556	16.3760353559328	63.8971202323283	14.8498909675544	1699.46765870926
23	630.96	62.4141757416623	19.9107924198176	65.5131207339123	17.6932414173284	1703.09072870011
24	501.19	63.1896644518675	24.2677029696607	67.6894016886195	21.0090587269096	1706.89879669049
