Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	54.0483634296571	1.15975508041269	54.0608048522294	1.22924861188268	127.553363677959
2	79433	54.0262176645802	1.11937449469252	54.0378126352277	1.18694704165332	129.526398672977
3	63096	54.0072750855909	1.07026182330336	54.0178787304824	1.13528149661398	131.8544416671
4	50119	54.0408711171501	1.07458264567516	54.0515538996134	1.13915516567641	134.187486661209
5	39811	54.1172283964015	1.12302898148197	54.1288795690575	1.18881895456414	136.445529655508
6	31623	54.176922097742	1.20470345789801	54.190314618078	1.27384590681289	138.783571649605
7	25119	54.2149797640214	1.32065739798942	54.2310627479871	1.3954286028357	141.166614643589
8	19953	54.3393068798353	1.48131567965553	54.3594938196053	1.56152381725778	143.739663637092
9	15849	54.4340541603156	1.69405158068389	54.4604082163014	1.78253649867159	146.262708630722
10	12589	54.549959774918	1.95057658793707	54.5848226201256	2.04788804203889	148.830757624238
11	10000	54.6598779845722	2.26494670125406	54.7067842671075	2.37281336520544	151.59880761725
12	7943.3	54.8360192604161	2.65396997437037	54.9002055092108	2.77085605264312	154.3118596104
13	6309.6	55.0500236191913	3.12471375760555	55.1386337928361	3.24869994802691	157.004907603601
14	5011.9	55.2493610168503	3.68831383073648	55.3723356170233	3.81926090378938	159.997965596044
15	3981.1	55.4968738493487	4.38562831155474	55.6698908094639	4.51839638163088	163.001020588462
16	3162.3	55.7574362881991	5.21439278647227	56.0007285092274	5.342718095961	166.074074580703
17	2511.9	56.0571405083375	6.22936774762651	56.4021987559586	6.34099599688756	169.357136572414
18	1995.3	56.4003394431729	7.45209760526035	56.8905268741946	7.52681197161087	172.715199563936
19	1584.9	56.8310373531364	8.93893235270224	57.5297429008662	8.93879624576095	176.018259555597
20	1258.9	57.2770683103778	10.7691023564051	58.280666775479	10.6483069422949	179.52632554674
21	1000	57.7571848548486	13.0072212222247	59.2037178417119	12.6915762672163	183.124393537655
22	794.33	58.3802786317474	15.7409496794273	60.4651505408754	15.0897000516204	186.692456528647
23	630.96	59.0392965183042	19.1051057495932	62.053554282405	17.9315715580308	190.310525519512
24	501.19	59.8066777089383	23.2383143646749	64.1627458350425	21.2339951155735	194.048595510074
25	398.11	60.6775671528167	28.3332080934772	66.9666919927576	25.0300817031394	197.776661500662
26	316.23	61.6159891763892	34.6127247713314	70.6722777210474	29.3250593943097	201.619735490959
27	251.19	62.7089917148831	42.4417579443845	75.7213342414607	34.0903375383747	205.682809480701
28	199.53	63.9734459876073	52.1924191557172	82.5630087197371	39.2091153044005	212.699942462984
29	158.49	65.496928051572	64.3887890523543	91.8464138647851	44.5111845339629	217.991038449626
30	125.89	67.33747854696	79.61350309552	104.271980379211	49.7753001062561	221.95411143962
31	100	69.8214177726182	98.6365277830207	120.847817493197	54.7066309673044	226.072188429223
32	79.433	73.0348193817546	122.558719655732	142.669984950507	59.2085688660356	234.982354406727
33	63.096	78.1002504019439	152.331187975275	171.185396406367	62.8557706895027	239.130430396254
34	50.119	84.6451560029698	189.231160249571	207.299866001322	65.9005128283695	243.683513384758
35	39.811	93.6175009796751	235.270468083204	253.212222536294	68.301679696809	248.286597373137
36	31.623	107.316159442662	291.213897961875	310.358329103107	69.7704930715204	253.059689361086
37	25.119	128.265588259931	361.753576800497	383.81989455944	70.4772142273028	257.637772349527
38	19.953	156.703045465803	445.496189236966	472.252791503572	70.6207046636189	262.655865336858
39	15.849	198.443656634522	548.637568092045	583.423573384238	70.1148089409796	268.188968322888
40	12.589	261.982184271563	664.788171071599	714.547393300417	68.4914084855297	280.050189292941
41	10	351.078234354981	801.031570146205	874.589905617888	66.3329950552291	285.368286279514
42	7.9433	472.920471317922	944.915817415117	1056.65494566242	63.412514912982	291.326396264472
43	6.3096	640.5743037582	1095.33667267773	1268.89631772971	59.6800692395924	297.394506249151
44	5.0119	849.320817767533	1239.83464784481	1502.84257508555	55.5877845650132	303.647625233363
45	3.9811	1101.01014759128	1350.41543666752	1742.36769847496	50.8092200056902	310.015743217285
46	3.1623	1379.48874466592	1421.86221750546	1981.08085706503	45.866594744694	316.428861201094
47	2.5119	1673.66235378342	1453.94492982246	2217.00282666223	40.9815182958232	323.191984184019
48	1.9953	1940.19104849788	1446.21034076433	2419.88959549914	36.7006929591753	330.07511116664
49	1.5849	2194.00693033002	1376.44359264254	2590.03153920234	32.1027292510745	337.103244148896
50	1.2589	2413.89961239099	1330.4142315093	2756.24987366963	28.8612375589106	340.976315139118
51	1	2601.29744846708	1225.84417570414	2875.66381180226	25.2318468604168	349.470475117672
52	0.79433	2765.71484394628	1154.38063701854	2996.96066926948	22.6551499789051	353.473547107565
53	0.63096	2906.13877709636	1095.14234584931	3105.63670596151	20.6482952975233	357.921629096335
54	0.50119	3026.80367660162	1053.84710708546	3205.01703923731	19.1966664994747	362.754717084132
55	0.39811	3150.89403970628	1036.58641156332	3317.02346058847	18.2102583566866	368.052814070756
56	0.31623	3263.09102494292	1040.17139302256	3424.86781700046	17.6806553220174	373.835922056155
57	0.25119	3383.63657705077	1053.29343803949	3543.7866121104	17.290861613389	380.419046039534
58	0.19953	3508.8108116534	1111.30603602356	3680.59158528601	17.5739688697255	387.717179021108
59	0.15849	3619.3147921355	1152.33598254121	3798.33092044783	17.6607011913499	395.925331000385
60	0.12589	3741.89910462426	1244.96067905888	3943.56894216274	18.4027092805415	405.593509975975
61	0.1	3923.63777150615	1338.50991379755	4145.66546543786	18.8365634267683	416.931719947349
