Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	59.4750733600458	1.2391658091972	59.487980996883	1.19358743283446	451.609361859796
2	79433	59.3899567413592	1.12590957032355	59.4006282298518	1.08607824224885	453.471393855095
3	63096	59.4311427913238	1.10659629280239	59.4414442021555	1.06671298079442	455.713435849434
4	50119	59.4309604764947	1.1130479770112	59.441382377581	1.07293397811696	458.025478843597
5	39811	59.4887488160166	1.1726014167672	59.5003044511347	1.12922887639353	460.327524837785
6	31623	59.5318330993012	1.27163095842738	59.5454129002183	1.22368160146773	462.649563831922
7	25119	59.6457153107851	1.40447253337275	59.6622485163962	1.34888953342413	464.891605826262
8	19953	59.7132944189826	1.59446732807248	59.7345783983481	1.52955127203637	467.378653819982
9	15849	59.8445852251052	1.83374322081191	59.8726731904026	1.75509417768118	469.845699813754
10	12589	59.926290355504	2.13050529705188	59.9641503616364	2.03612755339045	472.497746807058
11	10000	60.0697076952018	2.48345852527367	60.1210225198619	2.36742795032057	475.469801799554
12	7943.3	60.2935238290973	2.9120647695075	60.3638065147629	2.76513056243055	478.181851792707
13	6309.6	60.489520558078	3.43542693696899	60.586997413516	3.25055047893352	480.983904785632
14	5011.9	60.7110037160464	4.05799796609279	60.8464733546868	3.82403202066028	483.935957778179
15	3981.1	61.0006940906924	4.82059272623808	61.190871817441	4.51842086051264	486.928014770625
16	3162.3	61.2644347094085	5.74823163025848	61.5335122282036	5.36017379566047	490.17007376244
17	2511.9	61.6272553293536	6.86177503612289	62.0080846025395	6.35332624184236	493.502137754027
18	1995.3	62.001138609805	8.21371032713143	62.5428351312145	7.5464175237469	496.999201745198
19	1584.9	62.4426158795249	9.84300895195195	63.2136464942983	8.95798729822348	500.366262736697
20	1258.9	62.9414031594639	11.8739571801465	64.0516283227689	10.683348398698	503.943330727665
21	1000	63.4374816054649	14.3431197108655	65.0387511833055	12.7402762574862	507.385391718975
22	794.33	64.0655685018764	17.3792106113954	66.3809764084852	15.1774947038394	511.19746470935
23	630.96	64.732357730694	21.1706081465791	68.1063344092937	18.1102452404769	514.914533699966
24	501.19	65.4043474375028	25.765416817518	70.2964107725709	21.5014857598626	518.676603690467
25	398.11	66.3116225362474	31.5195407764945	73.4214732496621	25.4228873709627	522.458673680919
26	316.23	67.2381687220576	38.6538047771802	77.5569981165352	29.8936872794971	526.470747670789
27	251.19	68.3827324683442	47.4677518897318	83.2429310470401	34.766379289291	533.0018706543
28	199.53	69.619764680574	58.5803759970972	90.9866588360062	40.0783678254682	537.058943644057
29	158.49	71.005260601029	72.3599130502557	101.379011879484	45.541369680451	541.311022633321
30	125.89	73.0948955409584	89.9403084569607	115.897035507716	50.8990832427181	545.303097623242
31	100	74.9670663030369	111.294671627874	134.188542591535	56.0361548897232	549.165165613491
32	79.433	77.8868230604189	138.554891300892	158.945950278222	60.6580507347543	553.072237603627
33	63.096	82.4213000937054	172.154455872911	190.867565044547	64.4165935890842	557.549322592323
34	50.119	87.9238747761461	213.954716547056	231.316295336888	67.6599754432136	562.3114115803
35	39.811	95.3539619566006	268.058902624036	284.513538055438	70.4185007542233	567.093498568227
36	31.623	106.195536080056	334.469640221601	350.923684172639	72.3851348988658	571.985590555875
37	25.119	125.809290548881	415.380738459479	434.01513276792	73.1496440979388	576.837678543625
38	19.953	150.160470422582	516.541143627659	537.924641504459	73.7906517457119	582.104778530327
39	15.849	190.972347201536	638.460664316679	666.410126930375	73.347354140809	594.119002499994
40	12.589	238.291335755352	791.598157936004	826.686400241195	73.2468587182459	599.686101485938
41	10	325.358192107052	959.539404384119	1013.19979359305	71.2693601248374	607.68625346574
42	7.9433	444.702255936207	1155.76288913844	1238.3650319451	68.9547994082278	613.183353451861
43	6.3096	621.511873595033	1398.12461122443	1530.04229926204	66.033296616375	619.270464436492
44	5.0119	841.649680357504	1629.32389394544	1833.86764403199	62.680762607553	625.552583420632
45	3.9811	1143.18864467845	1859.7414676313	2183.00678050921	58.4208331931892	631.934698404518
46	3.1623	1514.485829666	2057.61003320756	2554.88284995917	53.6453992813756	638.541823387837
47	2.5119	1919.49895798637	2196.51179406033	2917.04307667146	48.8502736917897	645.563953370108
48	1.9953	2385.59049794902	2249.52984392474	3278.93680064327	43.3186060560848	652.456078352707
49	1.5849	2831.49048191694	2266.78377412564	3627.07141201073	38.6794382790152	659.613211334637
50	1.2589	3206.73296969741	2202.10114040516	3890.03673138418	34.4778428792732	666.895346316251
51	1	3595.25760579074	2107.61149468931	4167.48166937092	30.3796797994786	675.62151129422
52	0.79433	3919.10281940885	2006.22711898452	4402.76210600202	27.1083513465364	679.658582284027
53	0.63096	4184.26474729868	1910.77523611724	4599.90581191022	24.5441578444276	684.48567227184
54	0.50119	4424.45205247896	1830.86827557973	4788.30393847442	22.4801036488541	689.357763259539
55	0.39811	4649.36895739627	1762.71006386905	4972.30112435534	20.7631649160439	694.599861246304
56	0.31623	4853.74351167332	1792.16085558949	5174.03774719687	20.2657951733264	700.541972231302
57	0.25119	5021.19356033239	1761.08698562059	5321.07246156691	19.3273374206405	707.044089214885
58	0.19953	5323.01386147773	1810.02837443638	5622.33752862178	18.7799982130399	714.426228196247
59	0.15849	5623.45493389404	2026.75340189906	5977.5391881314	19.8197058845473	722.748379175236
60	0.12589	5721.56023526619	1934.86834425657	6039.86481929732	18.6840691770802	732.47056215069
61	0.1	5926.40252369509	2066.86143498443	6276.4769627782	19.2264637334462	743.877771121889
