Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	56.6450406300842	1.23163109501956	56.6584287033986	1.24558382609885	126.341338681019
2	79433	56.5817087391718	1.09539239361473	56.5923108588124	1.10907788861792	128.30937367605
3	63096	56.5890617408866	1.02808969703437	56.5983999521102	1.04081458961022	130.587415670298
4	50119	56.594164407611	1.01096025381171	56.6031932458805	1.02338459194929	132.900460664459
5	39811	56.6390555739264	1.04505700395335	56.6486960171886	1.05705438518406	135.103501658896
6	31623	56.6775536759709	1.10336889673892	56.688292562176	1.11526331894453	137.381543653145
7	25119	56.7460675034357	1.21154745213728	56.7589995008128	1.22309816496692	139.70458464728
8	19953	56.8293112320197	1.34662957951316	56.8452638865384	1.35742900167168	142.092631641251
9	15849	56.906417749833	1.54454406053284	56.9273747635831	1.55473034563329	144.645678634805
10	12589	56.9844113588796	1.78100910696448	57.0122366808837	1.79015796419757	147.178722628409
11	10000	57.1045903934492	2.07204425671796	57.1421701670965	2.07806988779919	149.691769622065
12	7943.3	57.2483857718508	2.43394343020334	57.3001025662614	2.43449226873734	152.294819615493
13	6309.6	57.4236674286963	2.87682534791065	57.4956842297219	2.86802057140746	154.982866608706
14	5011.9	57.5721369848289	3.41106012649147	57.6730984791561	3.39072250662261	157.705919601831
15	3981.1	57.7968773111178	4.0509654381932	57.9386688481694	4.00928693104169	160.513971594741
16	3162.3	58.0162566377413	4.84366704718191	58.2180998034135	4.77244791082661	163.412025587424
17	2511.9	58.2699888387109	5.80336358699106	58.5582669499902	5.68758217398478	166.205077580373
18	1995.3	58.5955768882286	6.9700112046469	59.0086662030012	6.7835244338157	169.103130573056
19	1584.9	58.9034734424345	8.38922023621956	59.497883993932	8.10573414427022	171.841180566143
20	1258.9	59.2896204337759	10.1415322188596	60.1507254064935	9.70654595528278	174.76923655875
21	1000	59.6931698082124	12.3005309750559	60.9473345112023	11.6435421965462	177.747290551231
22	794.33	60.1044895439782	14.961452704182	61.9386368138794	13.9782074884351	180.840345543422
23	630.96	60.5588965997219	18.2725259045339	63.2555543830553	16.7902162911594	184.153408535057
24	501.19	61.0837568498813	22.411126339676	65.0652283075096	20.1476704774935	187.26146452721
25	398.11	61.6208980603416	27.5754604782392	67.5095630140645	24.108600026921	190.689530518555
26	316.23	62.2837958780922	34.0399819783695	70.9788109372901	28.6579414726805	194.247596509572
27	251.19	63.0794102223998	42.154463234708	75.868377896276	33.753861008977	198.085667499882
28	199.53	64.1954592517735	52.3774945559531	82.8520302980259	39.2112302461422	205.452803481282
29	158.49	65.4897145361573	65.0797492158617	92.3270083346516	44.8201018466691	210.74890346791
30	125.89	67.3858947195129	81.0527143132681	105.405888377726	50.2604213767562	214.846976457564
31	100	69.9917585988768	100.828366019405	122.740399485689	55.2328813775233	218.935053447242
32	79.433	73.6844106613328	125.727386729911	145.728405427496	59.6269286267982	222.978125437034
33	63.096	79.3781934758706	157.088362901876	176.004691297374	63.1921106287021	227.446211425754
34	50.119	87.7733827429669	194.386355427712	213.28436861292	65.6988791828949	231.839291414662
35	39.811	99.175131686768	242.285319176051	261.797407613843	67.7391447153453	240.714458392254
36	31.623	117.601682529752	300.545715175582	322.735003748014	68.6299005785508	245.287541380708
37	25.119	142.773584790063	370.087052754312	396.672059931346	68.9041941541556	249.995627368822
38	19.953	182.604512300972	454.259874139453	489.588032090111	68.1007368738099	254.428711357629
39	15.849	241.688611784332	552.228373015311	602.801427527652	66.3628983960394	259.276801345389
40	12.589	321.145241571429	655.661018098202	730.086047557096	63.9042128037934	272.621047311698
41	10	435.715640451608	773.937318667856	888.15938466074	60.6211111974296	278.069147297943
42	7.9433	585.874022938914	879.766623411047	1056.9946463548	56.3386653650349	283.447247284364
43	6.3096	772.101500056205	973.430880144183	1242.46062505309	51.5794114388924	289.210355269814
44	5.0119	988.437257639402	1028.0961395418	1426.18017249941	46.1266828815851	295.223466254632
45	3.9811	1208.38735457249	1030.31563847711	1588.00198790215	40.4521338646787	301.156574239653
46	3.1623	1429.49350490272	1000.65175158154	1744.9228087518	34.9921896191736	307.194687224408
47	2.5119	1629.72145727309	929.587669415053	1876.19968644727	29.700290783331	313.452803208608
48	1.9953	1781.29225610608	821.890387308409	1961.76092080902	24.7686568815206	319.960924192176
49	1.5849	1893.77720397467	731.086080478198	2029.99481658528	21.1089075216546	326.379044175972
50	1.2589	2014.37412136311	646.31780184266	2115.52116552781	17.7889895931965	333.222168158695
51	1	2070.51133073013	551.233563672338	2142.63286925239	14.9080909278597	342.631344134939
52	0.79433	2124.938767499	478.881435131723	2178.23143732111	12.7001488771416	346.824421124353
53	0.63096	2168.91891633753	420.178595749454	2209.24406030044	10.9639377804192	351.437506112706
54	0.50119	2203.64452735272	374.536066308334	2235.24639981755	9.64593516040362	356.310597100402
55	0.39811	2231.8887687166	341.334394159107	2257.83893237744	8.69516925395338	361.518691087253
56	0.31623	2260.21144874175	316.740629920908	2282.29718040091	7.97734314047362	367.316799072614
57	0.25119	2287.32624888835	301.10269781953	2307.05964454495	7.49927325067495	373.864920056082
58	0.19953	2312.44136996114	295.88132109169	2331.29381367487	7.29148611084405	381.178058037618
59	0.15849	2346.06686713651	294.883347898331	2364.52657712775	7.16408805142151	389.596211016364
60	0.12589	2374.60356594224	300.704254184469	2393.56745128902	7.21714798633616	399.164390992207
61	0.1	2405.53928743089	312.994697657582	2425.81634592054	7.41334360621893	410.182592964389
