Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	47.4204248747461	1.37906629822212	47.4404734288807	1.66578883763086	128.79638467482
2	79433	47.4135007857588	1.32183527325323	47.4319228500255	1.59692848848046	130.849420669637
3	63096	47.4287887023976	1.36787390861857	47.4485097427365	1.65198574669024	133.202465663696
4	50119	47.4714053857805	1.44823374951436	47.4934912413727	1.74740883782195	135.600510657642
5	39811	47.5559321046924	1.5937996962558	47.5826320816524	1.91950457980411	137.938553651739
6	31623	47.6645031442196	1.77476149760944	47.6975328330377	2.13239167540491	140.396598645533
7	25119	47.7770792651554	2.01694684611448	47.8196338096497	2.41735087379699	142.839645639365
8	19953	47.9277768982911	2.33019526967118	47.9843892157352	2.78346534884221	145.327690633083
9	15849	48.1168541634857	2.71122533011716	48.1931779132776	3.22501716193057	147.870737626662
10	12589	48.3475675216915	3.15766711415874	48.4505742676839	3.73678381167678	150.518784619977
11	10000	48.5100345736536	3.72689427614556	48.6529875267967	4.39324915615441	153.531842612369
12	7943.3	48.8633053148115	4.32521162976255	49.0543582358461	5.05844144883128	156.384893605166
13	6309.6	49.1908260503839	5.07211868272328	49.4516304630167	5.88702452227102	159.317947597761
14	5011.9	49.5286803184526	5.97263034160963	49.8874983065395	6.87605784185971	162.291002590255
15	3981.1	49.9588823564594	7.07512576941389	50.4573813327602	8.06056744331004	165.349059582534
16	3162.3	50.3588443349672	8.37581792750219	51.0506369079577	9.44314480347407	168.237113575242
17	2511.9	50.8334372004226	9.99175224099733	51.8061140258057	11.1202169180671	171.56517456684
18	1995.3	51.3798863802416	11.9423933728307	52.7495353905413	13.085103740281	175.038239558071
19	1584.9	51.9288684872681	14.3522845482299	53.8757408684219	15.4499228178569	178.666305548911
20	1258.9	52.5815649531974	17.3159411013132	55.3593965750302	18.2275317586293	181.879367540799
21	1000	53.2545830699973	20.9737671473422	57.2359111599543	21.4964877268304	185.387432531942
22	794.33	54.0788059098112	25.488917311104	59.7846314224929	25.2358681885734	189.120499522517
23	630.96	54.9958513557641	31.1592276144808	63.2095019113133	29.5347696138018	192.663565513571
24	501.19	56.0667246372939	38.1379457644146	67.8084103831049	34.2244872035006	196.486635503919
25	398.11	57.3626584822649	46.7982447018763	74.0307388544087	39.2086378335921	200.184704494582
26	316.23	58.9677975275633	57.6020844243034	82.4330108347152	44.3287630078304	203.707769485687
27	251.19	60.98523642425	70.9013589635627	93.521130043438	49.2997924800303	209.756885470415
28	199.53	63.4309137180315	87.3248859775848	107.931073033221	54.0061541888323	213.264948461558
29	158.49	66.5237406964845	107.670318515248	126.563444822856	58.2902951199271	217.123017451817
30	125.89	70.3870600008159	132.30361435375	149.86188503627	61.986503735761	221.14609244166
31	100	75.4188474252221	164.089031827361	180.591286924341	65.3154712247893	225.114168431641
32	79.433	81.7961844661024	202.005383294288	217.93758435177	67.9559502906098	229.252245421194
33	63.096	91.1235727139704	249.065663858574	265.211633261949	69.9043653941868	233.565322410304
34	50.119	100.500901412232	309.262254170825	325.182368893966	71.9974020057537	238.158409398708
35	39.811	114.440209718927	378.527962491294	395.449086467933	73.1783788343221	242.796495386998
36	31.623	131.312365195124	467.284045720771	485.383679822786	74.3040064709573	247.469582375199
37	25.119	155.330064533663	575.38533709558	595.9829822173	74.8926502086401	252.232667363174
38	19.953	189.095646832069	704.904601025752	729.827144054065	74.983542545402	263.048870335865
39	15.849	234.70613132583	866.0018050175	897.243609269805	74.8358249745063	273.752071308842
40	12.589	293.371188128814	1051.95443437004	1092.0965094784	74.4171689158647	277.200132300137
41	10	379.457063053965	1292.9714642198	1347.50245639413	73.6442626051979	280.553195291671
42	7.9433	492.081794318515	1568.435090955	1643.8166341897	72.5812401310619	286.14629627755
43	6.3096	656.154284835484	1912.5047907372	2021.93299100161	71.0636052629788	291.869402263101
44	5.0119	875.473842370034	2298.25958329405	2459.35999009439	69.1467092650244	297.717510248336
45	3.9811	1185.19921027151	2742.92443012463	2988.03139163609	66.6311517426138	303.625622233419
46	3.1623	1584.52627457184	3215.33940349986	3584.56845303689	63.7658214448886	309.708732218061
47	2.5119	2130.80411250725	3733.25751166373	4298.55066438346	60.283887691792	313.511805208459
48	1.9953	2828.16852260467	4199.84880366132	5063.32570213168	56.0437660481289	319.914922192292
49	1.5849	3618.26467089544	4641.4845027175	5885.16929387905	52.0618380166018	325.438024178348
50	1.2589	4494.8941543873	4878.83413329408	6633.78443720781	47.3454756023951	330.836123164719
51	1	5613.28217530855	5018.20198868984	7529.3617245373	41.7963040679494	340.565308140155
52	0.79433	6649.74118433699	4965.55570677739	8299.14461229451	36.7497701316573	347.84343812178
53	0.63096	7629.66554062063	4752.01566637211	8988.51762835118	31.9160569835746	353.371540107823
54	0.50119	8484.46516552641	4411.62033997693	9562.8731649609	27.4728286846562	359.039647093512
55	0.39811	9206.92019545264	4001.74657229464	10038.9917379339	23.4919592572612	367.642807071791
56	0.31623	9800.0344998336	3578.21056048521	10432.8455856059	20.0582624099169	376.920979048366
57	0.25119	10267.604227593	3166.87566998132	10744.8963737955	17.1415282873629	383.484100031796
58	0.19953	10627.3644764654	2808.08461941833	10992.0978409698	14.8010774850992	390.677234013635
59	0.15849	10936.5283000696	2485.70853771934	11215.4535437812	12.804933222539	399.015385992583
60	0.12589	11176.7614266488	2232.50759161659	11397.5473736611	11.2959098246756	408.663566968224
61	0.1	11378.785487415	2031.14856923081	11558.6471387829	10.1208780697679	419.961775939698
