Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	47.4921690987173	1.39506600728281	47.5126544708442	1.68255983312635	128.771383674884
2	79433	47.5521735336615	1.33596721239439	47.5709366753279	1.60928822415692	130.879423669561
3	63096	47.5269104221575	1.38142456217983	47.546982534087	1.66489927586042	133.257465663557
4	50119	47.5826538001787	1.4640432299097	47.6051716229099	1.76234479808603	135.685511657427
5	39811	47.6704725861451	1.58183821139963	47.6967102504298	1.90053518130369	138.08855465136
6	31623	47.7491547018198	1.74625196250081	47.7810754447287	2.09445168329807	140.501600645268
7	25119	47.8573319480127	1.99867817902166	47.8990494231939	2.39146878529159	143.719657637143
8	19953	48.01626674745	2.31538966688208	48.0720594698394	2.76071805403184	146.562710629965
9	15849	48.2163699286017	2.67441171457145	48.2904836081686	3.17476512291748	149.785770621827
10	12589	48.3934515127466	3.12711748251889	48.4943812525331	3.69723323312446	152.938830613867
11	10000	48.6219064353027	3.66112324301198	48.7595488986912	4.30612096329252	156.286892605414
12	7943.3	48.9301103255186	4.26086932069648	49.1152797389517	4.97680338236584	159.949958596165
13	6309.6	49.2473370926953	4.9951064661481	49.5000131245408	5.79164469062313	163.433022587371
14	5011.9	49.5846706062356	5.89837952115784	49.9342611851271	6.78378190606485	167.471100577176
15	3981.1	49.9626963974212	6.9862443205613	50.4487724430185	7.96001268098795	170.884160568559
16	3162.3	50.4159059185624	8.27103886527161	51.0898586169522	9.31673115879834	173.772214561267
17	2511.9	50.9117759360157	9.85230507925268	51.8563095903838	10.9523410828534	177.010275553092
18	1995.3	51.4093178347832	11.7706865377795	52.7396152982596	12.8961675376962	180.443341544424
19	1584.9	51.9785123859001	14.134748281261	53.8661012031294	15.2128297453175	183.821402535896
20	1258.9	52.6116496461987	17.0346540712574	55.3006791804745	17.9409693956586	186.874457528187
21	1000	53.2718813917466	20.6561390966252	57.13641071502	21.1937715908513	190.362524519381
22	794.33	54.1027595643914	25.1056079506408	59.6439447308243	24.8929797505287	194.090594509968
23	630.96	54.9544986635688	30.6631357319814	62.9303171474775	29.1603448823296	197.623657501048
24	501.19	56.0013459999549	37.5387229948726	67.4188881389514	33.8346674636187	201.386726491547
25	398.11	57.2990545118207	46.0551902821951	73.5136871601322	38.791233682185	205.334801481579
26	316.23	58.8425656726124	56.6333392928897	81.668737313609	43.9039799453872	209.222873471763
27	251.19	60.8341360580249	69.8371271585649	92.6175816985514	48.9413371210395	215.326987456352
28	199.53	63.2505868727582	85.9520056402814	106.716371814897	53.6512943774998	218.685046447873
29	158.49	66.2152051501024	106.08308707007	125.05228808537	58.0283118837995	222.648119437868
30	125.89	69.4976979961558	130.861728038398	148.171258656868	62.0282415559387	226.736198427546
31	100	74.6931104754333	161.099110460964	177.572475749507	65.1253470654352	230.729271417465
32	79.433	80.8260023493978	199.15390481406	214.930501461455	67.9103767670403	234.982348406727
33	63.096	89.2396706342777	246.418018875847	262.079298765872	70.0922721484295	239.355430395686
34	50.119	98.4910014197047	304.389590919828	319.927336157754	72.0700327607463	244.598528382448
35	39.811	112.229865974602	373.270763959455	389.777636664229	73.2657485255991	249.211612370801
36	31.623	130.785994118107	461.082524927602	479.272439277572	74.164019448738	253.849697359091
37	25.119	152.334041209824	565.897193495811	586.042057976859	74.9336733061462	258.557785347204
38	19.953	184.350076150724	695.389879048348	719.410894037375	75.152248611867	270.589011316828
39	15.849	223.122548897044	849.624912582266	878.433926887354	75.2856391051458	279.352172294704
40	12.589	289.803957210216	1048.00456406926	1087.33614854133	74.5423193367035	284.825273280885
41	10	364.53176565843	1281.49516144728	1332.33376335919	74.1211646924336	288.153332272483
42	7.9433	483.091963048974	1553.07722376655	1626.47677749943	72.7214487951566	293.751438258349
43	6.3096	625.87996536952	1893.2939161149	1994.06308421992	71.7072873536128	299.494545243849
44	5.0119	837.365440265285	2290.55299468738	2438.81403596543	69.9189278611229	305.412654228907
45	3.9811	1133.52170222949	2735.09031830263	2960.67399399157	67.4890901639556	311.745771212918
46	3.1623	1520.08187169016	3235.67224184569	3574.9438811388	64.8363979846126	315.348838203821
47	2.5119	2049.62848159856	3783.67350987115	4303.15722950959	61.5554479534783	321.761955187629
48	1.9953	2728.59530959783	4311.40396896267	5102.29718334266	57.6711557635387	327.350059173521
49	1.5849	3524.74728754263	4681.70797693712	5860.22465630421	53.0247735774913	332.788161159791
50	1.2589	4587.51819453017	5147.39305812824	6894.99662654102	48.2915727683856	339.586286142627
51	1	5599.36279434442	5262.06764781277	7683.89352040008	43.221285891631	349.385470117886
52	0.79433	6698.79273638134	5257.30554026882	8515.46156521986	38.1253151695275	354.68356610451
53	0.63096	7754.5586279484	5054.40804534438	9256.36106702472	33.0962399409016	360.21666909054
54	0.50119	8690.67855618284	4729.80936254177	9894.39186473247	28.5567723637864	365.949775076066
55	0.39811	9484.49002581863	4297.01807670223	10412.4884346327	24.3732535475096	372.022885060733
56	0.31623	10138.3832679625	3854.49503220225	10846.3794531343	20.8162195352872	378.541007044276
57	0.25119	10649.4515181127	3410.73880743327	11182.3055247638	17.7588935755116	385.804142025938
58	0.19953	11062.5637287762	3022.15676054001	11467.9443553983	15.2796720476996	393.387283006793
59	0.15849	11383.3613123259	2653.22116259488	11688.4771165708	13.12019546661	401.850439985425
60	0.12589	11626.4674151811	2381.2420769159	11867.8160747941	11.5747982701813	411.573620960876
61	0.1	11850.7790569128	2136.41990661666	12041.8127486334	10.2193318312834	422.806825932515
