Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	57.181483484765	1.31950173940935	57.1967056600182	1.32190459915512	128.813386674777
2	79433	57.177908847961	1.19382355450046	57.1903704735773	1.19611079901915	130.890420669533
3	63096	57.1719486394522	1.14274083006811	57.1833679301672	1.14506346289993	133.182465663747
4	50119	57.1812612438265	1.15472897678533	57.1929194607564	1.15688433590001	135.544506657783
5	39811	57.2195933383332	1.17757019956345	57.2317091600375	1.1789716745558	137.851551651958
6	31623	57.3054643805775	1.28249900103336	57.3198137781456	1.28206823347336	140.188593646058
7	25119	57.337574793406	1.41511374242357	57.3550349149351	1.41379520742133	142.595638639981
8	19953	57.4565983711043	1.59913483725055	57.4788476624758	1.59424735712684	145.072685633727
9	15849	57.5764219180277	1.81010116498284	57.6048680851733	1.80068517562069	147.579731627397
10	12589	57.7044159522736	2.09659801205987	57.7424916644336	2.08083553184531	150.116778620992
11	10000	57.8017355269889	2.42722834571808	57.8526755420544	2.40456937934383	152.788828614245
12	7943.3	58.0264823317744	2.8650043606549	58.0971677604537	2.82663114969231	155.490878607423
13	6309.6	58.2210686677673	3.35585988230997	58.3177042789458	3.29887613009083	158.222929600526
14	5011.9	58.4485152981794	3.98057871332903	58.5839051912257	3.89605669941386	161.15998359311
15	3981.1	58.7282307189417	4.71226071414917	58.916979593453	4.5874948547223	164.102036585682
16	3162.3	59.0255916085883	5.61539192667594	59.2920997370984	5.43447071083299	167.099091578115
17	2511.9	59.3092380290758	6.70230250945531	59.6867370067909	6.4474170727097	170.196148570296
18	1995.3	59.6808802346602	8.02027366417816	60.2173750277457	7.65389398129917	173.45821156206
19	1584.9	60.0973982820178	9.62934623612949	60.8639596904665	9.10306988270684	176.685269553913
20	1258.9	60.573246018269	11.6055785718489	61.6750159073924	10.8461872202625	179.987330545576
21	1000	61.073355991667	14.030046009508	62.6641604357212	12.9377715547864	183.24939253734
22	794.33	61.6575218664191	17.0017780265248	63.9586621089839	15.4159492164621	186.706455528612
23	630.96	62.2498791497122	20.6739603313867	65.5931405707756	18.3719698420897	190.088518520073
24	501.19	62.94988194394	25.2298075213633	67.8176291558547	21.8405167615073	193.570582511281
25	398.11	63.6993713536402	30.8989272634573	70.7979774914608	25.8768310089728	197.142649502263
26	316.23	64.5736190006439	37.9119118126091	74.8803400641809	30.4176834713904	200.814717492992
27	251.19	65.548803192763	46.6982826773727	80.4821421497924	35.4668342926582	207.982852474894
28	199.53	66.6229505623659	57.6766654330424	88.1204589020652	40.8833177261061	213.076944462032
29	158.49	68.0099113809125	71.3343510515172	98.5593104987077	46.3666887475794	216.919016452332
30	125.89	69.5505225667601	88.6171704425363	112.651134421944	51.8736697957371	220.946088442165
31	100	71.8088365639781	110.323739743964	131.635240569408	56.9402200184584	228.134225424016
32	79.433	74.5596633108535	137.209664418269	156.159006793722	61.4803651135946	231.646288415149
33	63.096	78.9016639717842	170.273566818592	187.666086799512	65.1378543148287	235.773362404729
34	50.119	85.0072560137568	213.571622061368	229.867508197466	68.2961126892906	240.350450393173
35	39.811	91.7177749772454	265.797419254639	281.176845293497	70.9621627776027	244.752531382059
36	31.623	103.122966833313	332.615784974749	348.234987763827	72.7746664127487	249.249614370705
37	25.119	121.267215585807	411.659270377468	429.149265947926	73.5860006011436	253.746697359351
38	19.953	144.715048229522	512.116873496494	532.171154144883	74.2206591973012	258.663788346937
39	15.849	180.576958741946	629.816674896124	655.192400753932	74.0016868267405	270.118003318018
40	12.589	233.133187400583	783.84253206439	817.77759699118	73.4362853069927	273.905068308456
41	10	313.70567703094	953.104565101929	1003.40398834147	71.7815111973926	282.310226287235
42	7.9433	435.758100547924	1166.92244978821	1245.62961028262	69.5231073346151	293.457433259091
43	6.3096	582.356968446292	1383.75779094226	1501.30785073927	67.1761201372093	299.039534244998
44	5.0119	820.353287743959	1630.74820160942	1825.46410914175	63.2951661985637	304.906643230185
45	3.9811	1115.24183031699	1868.2446972795	2175.79929887886	59.1650652939096	310.828755215233
46	3.1623	1485.83213216932	2079.84488319831	2556.06178781989	54.4581516554709	316.880865199953
47	2.5119	1915.12835438266	2235.02307703297	2943.30507569813	49.4076578039948	323.117982184206
48	1.9953	2333.83096709723	2348.69567671572	3311.0630264018	45.1818851933326	329.450097168218
49	1.5849	2796.78330121797	2312.32373783891	3628.88934834682	39.583252690052	336.007220151663
50	1.2589	3265.18104713131	2260.40456787316	3971.25119842694	34.693903389952	340.529306140246
51	1	3638.74468965479	2179.01878688551	4241.29529626162	30.9147795001466	349.065462118694
52	0.79433	3982.35348928864	2063.53279458958	4485.23209076142	27.3917981735183	353.127535108439
53	0.63096	4283.76541959657	1953.16545427198	4708.02521891003	24.5104215739743	357.634619097059
54	0.50119	4528.56590721097	1850.51151356078	4892.06521192988	22.226437126583	362.486712084809
55	0.39811	4758.20269334901	1770.47206172296	5076.91483012422	20.4096505222308	367.573804071965
56	0.31623	4954.74708221315	1706.05169374866	5240.24150497307	18.9999530285253	373.260908057607
57	0.25119	5161.30271310873	1675.81069430653	5426.54468142442	17.987967926508	379.793029041115
58	0.19953	5354.21250437805	1672.61285420722	5609.387248363	17.3483841377197	387.040164022818
59	0.15849	5543.07523056435	1711.98907104304	5801.42996088609	17.1634004563695	395.357319001819
60	0.12589	5728.62516686467	1779.82234186214	5998.74269085004	17.2594586948643	404.849492977853
61	0.1	5921.46014936121	1862.32731579427	6207.41116179896	17.4586091033788	416.076703949507
