Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	55.8859431273922	1.2360164526628	55.8996098010476	1.26699092074062	429.873163914675
2	79433	55.8613840715504	1.10776197205309	55.8723667565282	1.13605791971517	431.991200909327
3	63096	55.8566953312187	1.07777191107293	55.8670923318628	1.10540230766059	434.294241903512
4	50119	55.8804075923757	1.09560112551061	55.8911468348633	1.123207250638	436.687285897471
5	39811	55.9442283005237	1.15612052985713	55.9561729822607	1.18388262109529	439.025328891568
6	31623	56.0041177734774	1.23577169871714	56.0177502161313	1.26406802682768	441.388373885601
7	25119	56.0760582930926	1.37438488029705	56.0928983694862	1.40399830746587	443.831419879433
8	19953	56.1675898639814	1.5445342774912	56.1888221736563	1.57516104401012	446.219464873404
9	15849	56.2521529036997	1.77567726158298	56.2801717840174	1.80802041708334	448.817513866845
10	12589	56.4064550720197	2.06033291600222	56.4440709509558	2.09188687213397	451.460559860172
11	10000	56.5124189245006	2.4117012148133	56.5638559103583	2.44364885223095	454.203612853246
12	7943.3	56.7016355597244	2.8210155701661	56.7717676666397	2.8482268968083	456.991662846207
13	6309.6	56.8924398702105	3.33064046941968	56.9898489234886	3.35042898609357	459.879714838915
14	5011.9	57.1073007357565	3.94851062215969	57.2436418605371	3.95524759630718	462.807768831523
15	3981.1	57.3358357158372	4.69235999124343	57.5275264505688	4.67865486524558	465.875826823777
16	3162.3	57.6233242577005	5.59222998262747	57.8940457619494	5.54308372499471	468.918884816094
17	2511.9	57.8984940625814	6.69903304968422	58.2847549408551	6.5999499263472	472.136942807969
18	1995.3	58.2464939342947	8.04175389577455	58.7990124182204	7.86079890869085	475.475006799541
19	1584.9	58.6212450581118	9.68479036303246	59.415869399842	9.38107362983115	478.83806879105
20	1258.9	59.0593872213979	11.6980745993469	60.2067784248494	11.203735060105	481.986125783102
21	1000	59.5143965659707	14.1850096123325	61.1815159693971	13.4060858177397	485.369188774561
22	794.33	60.0487097853845	17.2459434167946	62.4761563416366	16.0240250189366	488.987255765426
23	630.96	60.6046438297708	21.0291081050649	64.1494056202229	19.1361807290652	492.565323756392
24	501.19	61.2319830148114	25.7252403235151	66.4164417417009	22.788615552289	496.248388747093
25	398.11	61.9070784185798	31.5374068550197	69.4772940568588	26.9957197982788	500.081461737416
26	316.23	62.5943751711047	38.7870118645434	73.6375453993494	31.784694579844	504.089534727296
27	251.19	63.4084110345197	47.9120492965167	79.4744679611915	37.0750704835188	511.591674708355
28	199.53	64.1600254955401	59.1735529714924	87.2812594023389	42.6847480524364	516.912775694921
29	158.49	65.014283694962	73.4499440904868	98.0905264093563	48.4863234955448	521.030849684524
30	125.89	66.0034328883238	91.3299892610346	112.683717064464	54.1446697090698	524.848920674884
31	100	66.8960617417609	113.943641541777	132.129620162772	59.5828984455352	533.16407565389
32	79.433	68.2167161292023	142.103155166204	157.628763452748	64.3566342627702	537.407151643177
33	63.096	70.0959882416475	177.325894797636	190.677530226703	68.4313748891916	541.725230632275
34	50.119	70.7440663771972	221.755604375586	232.766559023333	72.3063723908743	546.378316620527
35	39.811	73.5768100592138	277.708694636294	287.290212250755	75.1608562853415	550.981402608906
36	31.623	76.1660495682067	346.978899366151	355.240233802665	77.6192509941254	555.774493596804
37	25.119	79.6659970319092	437.178101716809	444.377501347447	79.6724376414795	560.532579584791
38	19.953	84.7367210213845	545.842430271555	552.380548692849	81.1758245619668	565.715677571705
39	15.849	91.0833928033997	684.234690320902	690.270451260316	82.4175252929367	577.521896541897
40	12.589	99.9595758616754	861.066626869161	866.84926758594	83.3782822569858	582.909993528294
41	10	109.887806126162	1074.75332431944	1080.3564402876	84.1620982385079	588.918105513125
42	7.9433	123.871370343185	1343.35281362142	1349.05185158143	84.7316200123647	592.991179502841
43	6.3096	149.63303156913	1688.5609281299	1695.17788215381	84.9359216070113	599.28929648694
44	5.0119	183.009966654212	2122.55993069893	2130.4350042429	85.0720684700994	605.537412471165
45	3.9811	209.114135378041	2651.75279544036	2659.98526494804	85.4910527650464	611.945532454986
46	3.1623	267.443450552148	3301.86982379109	3312.68325266776	85.3692898701656	628.314836413658
47	2.5119	412.77141899251	4218.13394290453	4238.28198738833	84.4110354713666	631.967902404434
48	1.9953	514.915058683651	5112.65975412639	5138.5238424204	84.2489206286167	646.441174367893
49	1.5849	692.597769971825	6328.74111836009	6366.52619677259	83.7545813416387	660.96244033123
50	1.2589	988.12108657686	7969.14413316205	8030.17070160086	82.9317786514374	679.553784284292
51	1	1326.20696796983	9894.1137046338	9982.60040881704	82.365578722261	690.81099525587
52	0.79433	1885.41561876589	12284.2529225106	12428.0996906082	81.2742030899372	701.047182230026
53	0.63096	2673.04352483642	15179.0802268448	15412.6453997573	80.012585929188	712.023388202314
54	0.50119	3797.70754947129	18632.790351654	19015.8738668513	78.4798531687403	716.8214721902
55	0.39811	5377.1146561439	22774.070888972	23400.2492910063	76.7153635353713	722.014569177088
56	0.31623	7515.78173083106	27645.6029903961	28649.0198737774	74.791049557001	729.407707158423
57	0.25119	10077.3553476639	33146.2471405748	34644.2894328511	73.0893100788982	739.685898132473
58	0.19953	13932.0074961247	39753.3596741378	42123.9888692113	70.686419518281	747.03403211392
59	0.15849	18719.8680756714	46677.7971737362	50291.6514917038	68.1470242877033	755.582193092338
60	0.12589	25281.0696561652	55411.1638370613	60905.9074371077	65.4753914852244	769.205443057943
61	0.1	33118.5710590107	63520.5014690508	71635.8419778146	62.4631860075155	784.758730018675
