Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	56.9916062123898	1.30831332246946	57.0066212155909	1.31506502362507	3231.1240198422
2	79433	56.9449821865186	1.15093931902612	56.9566120616298	1.1578717863408	3233.40705983643
3	63096	56.964788987794	1.10310957258364	56.9754687137633	1.10938046880414	3236.01010782986
4	50119	56.9537123894934	1.10850301690072	56.9644988908321	1.11501996485648	3238.57815982338
5	39811	56.9876535558192	1.16453486751359	56.9995508688948	1.17066844658911	3241.22620681669
6	31623	57.0623744501869	1.25594191987314	57.0761944071207	1.26087558182557	3243.89925480994
7	25119	57.1258787655532	1.36494998475651	57.1421833079344	1.36874910844131	3246.63230580304
8	19953	57.2292981924426	1.5480137735982	57.2502307265461	1.54943423263251	3249.43535779596
9	15849	57.3396714722361	1.7702135023451	57.3669903375438	1.76829680372945	3252.2334107889
10	12589	57.4623585272593	2.04852478798898	57.4988617393622	2.04172161347864	3255.1264637816
11	10000	57.5894016828876	2.39732068262623	57.6392776902029	2.38372157351725	3258.14451877398
12	7943.3	57.8079119743084	2.79424155776133	57.8754047304423	2.76733289547495	3261.17757476632
13	6309.6	57.9689822636686	3.29744977557617	58.0626909444263	3.25564759943627	3264.29563275845
14	5011.9	58.2292388863165	3.88977168693522	58.3590145997703	3.82173773660031	3267.59369575012
15	3981.1	58.4693846610441	4.60451247035734	58.6504090158868	4.50279711533711	3270.87675474183
16	3162.3	58.7667505070524	5.466067893599	59.0204105659693	5.31395935370057	3274.25981973329
17	2511.9	59.1024673928626	6.5233890054137	59.4613845789041	6.29848277206128	3277.69788272461
18	1995.3	59.463970439763	7.78254644862733	59.9710914498481	7.45639604428439	3281.3459517154
19	1584.9	59.9072081739134	9.33723735512115	60.6305005143325	8.85893830846187	3284.81901470663
20	1258.9	60.3137151377579	11.2353682264838	61.3512651287917	10.5522322978149	3288.49208069736
21	1000	60.8562971920062	13.558648383203	62.348423026578	12.5602294689041	3292.10014768825
22	794.33	61.4200694793485	16.4061628243388	63.5734780664603	14.9553453037307	3295.95821967851
23	630.96	62.0894679745112	19.9541705393256	65.2171063086239	17.8162472027456	3299.721288669
24	501.19	62.8331512394456	24.3473975793487	67.3854632956242	21.1809938971537	3303.63436365913
25	398.11	63.6744831284551	29.7368768065824	70.2760389029275	25.0332344339383	3307.55743664922
26	316.23	64.653611469245	36.4700181560733	74.230396067382	29.4266161562514	3311.62051163896
27	251.19	65.898881971902	44.9614831298453	79.7759212443331	34.3049326191436	3319.25265161969
28	199.53	67.4181805239924	55.3677426509496	87.2398876170036	39.3948360910205	3324.63375460611
29	158.49	69.3520649559928	68.4733633976652	97.4592756419262	44.6347175609595	3328.94682959522
30	125.89	72.0633026125209	84.8217099232398	111.300683096403	49.6492507730703	3333.13491058464
31	100	75.4544056975154	105.304118006931	129.546611720966	54.3769622242643	3340.75205156541
32	79.433	80.7692540445834	130.659596862248	153.608602139085	58.2770738141339	3344.96012855479
33	63.096	87.6426760414215	161.951462755569	184.145363646142	61.5792409122579	3349.32820654376
34	50.119	98.5520951553466	199.880580641355	222.855922014726	63.7541733271311	3354.22629953139
35	39.811	115.939092282182	247.70806281656	273.498002741427	64.9181824196946	3359.09938751909
36	31.623	141.116598696608	304.291338692141	335.420800235696	65.1202564275691	3364.17748450627
37	25.119	175.891517713034	370.36397967578	410.00890654311	64.5962419486699	3369.00557349408
38	19.953	226.109028879406	445.511724533641	499.605834271105	63.0909968013926	3374.12866948114
39	15.849	297.898537263821	524.971483266766	603.604669255658	60.4269700710337	3379.41176446781
40	12.589	392.065350622848	608.458775400424	723.835147337292	57.2039636599801	3391.86299843637
41	10	516.650806381592	682.514947501577	856.010928258413	52.8749727795202	3397.94610942101
42	7.9433	661.826226342686	742.598376484133	994.71920793351	48.2916048488264	3403.63921240664
43	6.3096	829.909241857093	763.413681083557	1127.63016906491	42.6102111438028	3409.88733039086
44	5.0119	989.710314490592	753.912639148603	1244.15062354888	37.2983670432135	3416.16044437502
45	3.9811	1143.88217627027	709.205511269826	1345.89705787787	31.7988607954431	3421.62354536123
46	3.1623	1272.55887267411	658.986238013985	1433.0627851959	27.3770827465555	3426.93164434783
47	2.5119	1392.2991261747	590.130265913665	1512.20057779852	22.9698087177971	3432.33474733419
48	1.9953	1470.64143500359	517.360810686	1558.98955698333	19.3814959970918	3439.0628683172
49	1.5849	1533.17847192053	466.801032633946	1602.66635043876	16.9337205331734	3444.18596630427
50	1.2589	1585.36809031095	400.855682475746	1635.26060918414	14.1896700247462	3449.38905929113
51	1	1608.69103748322	348.055513077293	1645.91296679452	12.2083088328175	3457.06520427175
52	0.79433	1639.04077382693	310.89772696913	1668.26618226881	10.7404211519621	3461.54828426043
53	0.63096	1663.36656061342	283.114185087528	1687.28834428638	9.65949009644366	3466.44137724808
54	0.50119	1688.73039007666	263.41651236061	1709.15142376347	8.86583379327509	3471.63447123497
55	0.39811	1710.54504444038	254.4402274515	1729.36525303509	8.46059934528409	3477.18757722095
56	0.31623	1734.24899077083	246.76000369374	1751.71631876071	8.09805130580558	3483.11068420599
57	0.25119	1756.95918603164	248.697666932032	1774.47347427861	8.05669607683136	3489.91381018881
58	0.19953	1784.66472972409	252.250983291438	1802.40360521517	8.04510061447111	3497.41695016987
59	0.15849	1812.60819577066	269.063403881785	1832.46925941021	8.44332623413854	3506.07011114802
60	0.12589	1838.53326653374	279.903152242383	1859.71781375198	8.65639021148583	3515.97829612301
61	0.1	1877.53812102419	304.607580731699	1902.08705745512	9.2152469934257	3527.34650509431
