Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	55.2779272956061	1.40193628991023	55.2957021065767	1.45280080431846	1193.22130498741
2	79433	55.2256541717823	1.28597493532116	55.2406246365441	1.33393844689693	1195.17833998246
3	63096	55.2036790906621	1.23738872841883	55.2175453638608	1.28406807052289	1197.56038297645
4	50119	55.2313242616229	1.25350631217008	55.2455469496609	1.30013710003434	1199.7974219708
5	39811	55.2908130733581	1.30879101413644	55.306301125927	1.35599742823332	1202.15946796484
6	31623	55.3557117771332	1.40930430928286	55.3736486515852	1.45838157189766	1204.52651195886
7	25119	55.4471632433026	1.53934567394772	55.4685270836837	1.59025919631627	1207.08355695241
8	19953	55.5415620004879	1.71860518261005	55.5681447704324	1.77231989499226	1209.58560394609
9	15849	55.6566782402521	1.94724056041712	55.6907315317287	2.0037699030618	1212.10765093972
10	12589	55.8214441983977	2.23119546882147	55.866017091027	2.28890656303415	1214.70469893317
11	10000	55.9712852212993	2.56744783582423	56.0301397259878	2.62636241603365	1217.22174792681
12	7943.3	56.2161245555823	3.00941224555822	56.2966182120424	3.06428436180238	1219.88879592008
13	6309.6	56.4328277954829	3.51901690075407	56.5424401042475	3.56820834258973	1222.61584491319
14	5011.9	56.7062522266523	4.12404852654317	56.8560183080208	4.15959953309677	1225.58789990569
15	3981.1	56.9693777619463	4.84152913364468	57.1747357399689	4.85759623061137	1228.63995889798
16	3162.3	57.299960748609	5.73172253231844	57.5859196764245	5.71230237148553	1231.58201189055
17	2511.9	57.656825465188	6.7919765900839	58.0554947332585	6.71848240803727	1234.66906888276
18	1995.3	58.1018438398425	8.08694337409413	58.661937495494	7.92384385902965	1237.84112687475
19	1584.9	58.5527604807198	9.65561684334472	59.3435480615881	9.36406129128611	1241.19818886628
20	1258.9	59.0284902359331	11.5559912391969	60.1490115717128	11.0766892421949	1244.66025385753
21	1000	59.5652278549678	13.881323874095	61.1613237423108	13.1183041595102	1248.18231984864
22	794.33	60.2101437485161	16.7718400461286	62.5024481820504	15.5654473692739	1251.76938483959
23	630.96	60.8926858360422	20.2968157040401	64.1862907173386	18.4343168755771	1255.63645882982
24	501.19	61.6171444358721	24.6428424694986	66.362204404372	21.7981907058821	1259.37852882037
25	398.11	62.4010271919981	30.047974981014	69.2587106079526	25.7122167062776	1263.31559981043
26	316.23	63.2698964631156	36.7823348942999	73.1848342126277	30.1718356863452	1267.33767380028
27	251.19	64.2267260685836	45.2589549093388	78.5712755463117	35.1713880437264	1274.67581278175
