Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	52.4336785585882	1.03670244491255	52.4439262369308	1.1326868172139	963.680045566942
2	79433	52.4387221138944	0.966679827366991	52.4476314701329	1.05609746549706	965.618079562049
3	63096	52.4007600151033	0.950152207212502	52.4093735831418	1.03879688424774	967.931123556209
4	50119	52.4273181309785	0.961047972482863	52.4361259020176	1.05017437981839	970.329166550154
5	39811	52.4741099201261	1.02513967626098	52.4841225825994	1.11919394644802	972.672211544239
6	31623	52.5323996977665	1.1158161933678	52.5442486270693	1.2168099516162	975.005253538348
7	25119	52.6125153395654	1.23718748279553	52.6270596102765	1.34706655808137	977.408297532281
8	19953	52.6956332170909	1.39883131269686	52.7141962775831	1.52058734207694	979.806342526227
9	15849	52.7908163214511	1.59516242047322	52.8149110671681	1.73076075777816	982.259389520033
10	12589	52.918711946852	1.85509367955197	52.9512176127595	2.00771196825793	984.832435513537
11	10000	53.0902216978333	2.14744001766672	53.133634719964	2.31628743746186	987.500486506801
12	7943.3	53.2404228070504	2.51896342593466	53.2999793378448	2.708814425779	990.293536499749
13	6309.6	53.4106038315965	2.97051277545847	53.4931448674026	3.18331328466743	993.146589492546
14	5011.9	53.60600830818	3.49770544248978	53.7199969294404	3.73316525490223	996.084643485128
15	3981.1	53.8345675801814	4.13263999862523	53.9929567620014	4.38973250930926	999.082698477559
16	3162.3	54.0785936918798	4.90327891722617	54.3004276210744	5.18081344654104	1002.03075547012
17	2511.9	54.3767000623104	5.84732767763713	54.6901887968594	6.13764206551606	1005.07381146243
18	1995.3	54.7161255321359	6.99103783990401	55.1609372955847	7.28118755386206	1008.20186945453
19	1584.9	55.0665889394581	8.38458228954595	55.7012606463931	8.65750839718649	1011.27992744676
20	1258.9	55.4423977712082	10.1046152537767	56.3556804594508	10.3290325922924	1014.52298643858
21	1000	55.8505359436728	12.2118500383196	57.1700240209316	12.3337468610189	1017.49104243108
22	794.33	56.3256055516008	14.8211754705741	58.242948784244	14.7422763232499	1020.92410542241
23	630.96	56.8182833248433	18.0835956597804	59.6266194913698	17.6547492645238	1024.18716541418
24	501.19	57.3627586635557	22.1379184795548	61.4863685388945	21.1030185032888	1027.45522640592
25	398.11	58.0131821949428	27.2592396985477	64.0983264783606	25.167897338273	1030.60328239798
26	316.23	58.7936881442596	33.6241700851773	67.7294808744418	29.7652831400991	1033.82634238984
27	251.19	59.8172793915668	41.6850311862344	72.9091814438078	34.8715890820435	1037.17440638139
28	199.53	61.2391364051981	51.7106938494266	80.1512800025276	40.1779478872273	1040.46746737307
29	158.49	63.2465337475635	64.3609247097154	90.2355398973782	45.5003490904253	1046.33657735825
30	125.89	66.1368541921239	80.064390222054	103.847917957269	50.4417332774175	1049.8446413494
31	100	70.3524771711195	99.4715173506527	121.83617610609	54.7296615312296	1053.52270734011
32	79.433	76.6643350997675	123.605370846424	145.450018832489	58.1913764084054	1057.38077833037
33	63.096	86.4042177247049	152.866789445711	175.595968507416	60.5237559865886	1061.36385432031
34	50.119	100.058673872611	189.072384173873	213.916115976189	62.1118355880101	1065.6469313095
35	39.811	120.475254192743	230.564004769362	260.142359426704	62.4118466389614	1069.38500230006
36	31.623	150.233979061012	279.375887308776	317.208346160801	61.7309226113647	1073.95308528853
37	25.119	192.562549121384	333.239452949124	384.875133421162	59.9785133814531	1076.49113428212
38	19.953	250.795719511864	387.659197930661	461.712190293604	57.0991938300734	1079.45918927463
39	15.849	325.387838472067	439.476781833684	546.824548823857	53.4838176827581	1084.43728026206
40	12.589	418.87772193285	480.772174206237	637.652279398926	48.935654993104	1089.50537324926
41	10	524.576538715257	504.702233931477	727.945664116425	43.893815427912	1099.60056322378
42	7.9433	635.521437592548	506.673222531739	812.776261999818	38.5638111046624	1111.25378019435
43	6.3096	741.183612236487	492.363080446535	889.817144156443	33.5958094911222	1121.5319711684
44	5.0119	835.740856168882	457.257555162834	952.65274388068	28.6843214219787	1125.39004015866
45	3.9811	913.11584199539	413.309311812122	1002.2999192525	24.3532303234126	1131.20814714397
46	3.1623	976.993824377221	367.83075486211	1043.94271734308	20.6309747883597	1137.27126012867
47	2.5119	1025.03927234334	324.750154574824	1075.25260880527	17.5791014865557	1143.31437011341
48	1.9953	1063.03768274655	285.039333951829	1100.58917714053	15.0100191144837	1148.86047409941
49	1.5849	1096.56544430647	257.273722748232	1126.34166311284	13.2037945866683	1152.5085390902
50	1.2589	1118.2680035643	226.638865141536	1141.00328789549	11.4569274018676	1156.62161807981
51	1	1137.24505191445	205.681842101314	1155.69517100059	10.2516800015881	1163.1227380634
52	0.79433	1156.58324933471	191.465691539063	1172.32415469364	9.399738480195	1167.15581105321
53	0.63096	1174.38773097012	182.669751817913	1188.50947866745	8.84120558633938	1171.58389304204
54	0.50119	1189.96296611344	178.570884855829	1203.28692407077	8.53436510936698	1176.42198302982
55	0.39811	1208.19107181374	180.0056400939	1221.52678909471	8.4740344257455	1181.47507701706
56	0.31623	1229.39040450549	182.888817458081	1242.91958156647	8.46148395333848	1187.31818700231
57	0.25119	1250.09292251089	191.994578572165	1264.75066045166	8.73150241992958	1193.73130598612
58	0.19953	1270.73416135625	203.475494132532	1286.92174802909	9.09722422634057	1200.8694349681
59	0.15849	1298.60739415184	215.953129168865	1316.44100442962	9.44165362694262	1209.12759094725
60	0.12589	1324.70929175602	234.016940162146	1345.22066440699	10.018244011342	1218.67076492315
61	0.1	1354.10982156229	256.267343320972	1378.14598649934	10.7165709222508	1229.88897289483
