Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	100000	47.4258732969469	1.25013400647078	47.4423470436718	1.50995257565996	455.270432850553
2	79433	47.439123131199	1.21756387728706	47.4547454450272	1.47022024985276	457.328467845357
3	63096	47.4402585971808	1.26825960478074	47.4572082848591	1.53137063046997	459.651512839491
4	50119	47.4918306965506	1.36646948587649	47.5114851563878	1.64810112600486	461.994553833576
5	39811	47.5653015314661	1.52139622871146	47.5896265615106	1.83200508606846	464.307598827736
6	31623	47.6473735484645	1.72859980502634	47.67871918742	2.07772325101698	466.715642821656
7	25119	47.7939922692722	1.9373684975572	47.8332425592346	2.32126036287982	469.103687815627
8	19953	47.9265624334601	2.28112753861018	47.9808183500006	2.72501118917479	471.611731809295
9	15849	48.1028995730692	2.64951295635694	48.1758120454932	3.15267214998548	474.129780802937
10	12589	48.2907554541851	3.05722296794685	48.3874330235822	3.62248450399998	476.677827796504
11	10000	48.5389484261518	3.60084110539277	48.6723285962662	4.24269125330878	479.340874789781
12	7943.3	48.8366031897279	4.22452878449228	49.0189805540869	4.9439685943225	482.088928782842
13	6309.6	49.1495367943712	4.96107992633862	49.3992842168464	5.76382718296528	484.871980775816
14	5011.9	49.4856813349236	5.83487833454719	49.8284904684115	6.72472082376111	487.795032768436
15	3981.1	49.8629166055805	6.89292863319659	50.3370928596141	7.8705481120109	490.758087760955
16	3162.3	50.3037525240113	8.15889280776941	50.9611131142722	9.21272180763792	493.571138753853
17	2511.9	50.7623717731068	9.73479066407549	51.6873730934789	10.8559139581207	496.734196745867
18	1995.3	51.3183488997252	11.6659505130265	52.6276290095451	12.8071212087144	499.667251738461
19	1584.9	51.8880264890081	13.9906516145145	53.7410981049208	15.0898997483274	502.810312730526
20	1258.9	52.4783986705698	16.8784081624049	55.1258831142323	17.8291317007678	505.888367722755
21	1000	53.1851754892241	20.4321849595031	56.9748810796382	21.0153114178457	509.29643171415
22	794.33	53.9321120894184	24.8616969287352	59.386670967498	24.7488195417366	512.754496705419
23	630.96	54.8569032614525	30.3463726845879	62.6911650118919	28.9509957413752	516.192558696739
24	501.19	55.8835837525994	37.1604981754715	67.1109347102468	33.6224238917027	519.890627687402
25	398.11	57.1628373256699	45.5978045918273	73.1214725967377	38.578757334072	523.7336976777
26	316.23	58.6632972676018	56.0708075519328	81.1499716933586	43.7055858615521	528.476786665724
27	251.19	60.5662964330758	69.072934840836	91.8659163735147	48.7542397605893	535.355913648356
28	199.53	62.9509058197991	85.1257565189919	105.873561225	53.5168965680641	539.723992637328
29	158.49	65.8755675578013	104.856969117258	123.832848523806	57.8612301493073	544.582083625062
30	125.89	69.9217978184199	129.844404902094	147.474158056721	61.6973355237912	549.765179611976
31	100	74.4390366953852	159.589403332741	176.096416318553	64.9937261673684	554.678271599572
32	79.433	80.2293241559245	196.999620869421	212.710119827929	67.8410830494675	559.856367586499
33	63.096	88.2560216996912	242.101161197718	257.686044673629	69.9710818555949	565.039464573412
34	50.119	98.373481899276	301.438363839004	317.084261884633	71.9260658170122	570.917570558572
35	39.811	110.719393176258	369.228447617609	385.47169877363	73.3077519599507	576.615676544185
36	31.623	129.338298617188	454.932124398931	472.960498666975	74.1294213180976	582.723789528764
37	25.119	151.757446701801	561.292140145679	581.445774959941	74.870582976959	588.706902513658
38	19.953	179.878213339111	689.311016785568	712.394447968275	75.3746163404652	602.178151479646
39	15.849	217.0905041342	844.990804135262	872.43208678865	75.5914927033628	615.001389447271
40	12.589	284.52779259499	1039.6785953756	1077.90892307336	74.69467225635	620.219483434096
41	10	354.246070934009	1273.53923733277	1321.88973360047	74.4556269878249	628.302634413688
42	7.9433	449.855184638929	1546.83025671255	1610.91698427571	73.7843074348178	637.755810389821
43	6.3096	609.505659102758	1891.26966054878	1987.05764319775	72.1372562270366	644.363932373137
44	5.0119	814.219135037461	2284.43898181529	2425.20396286548	70.3829293744201	650.187040358436
45	3.9811	1099.87916852401	2739.83047083084	2952.35587188371	68.1274708014077	656.215152343216
46	3.1623	1485.78921081048	3251.23835052155	3574.64968785235	65.4399887708066	660.303226332895
47	2.5119	1992.45849233749	3780.39519406927	4273.32173689623	62.2085131054704	664.071295323381
48	1.9953	2710.39876156955	4318.51780557843	5098.61329027959	57.8866950085297	669.604400309411
49	1.5849	3542.21333077333	4840.06074311394	5997.78819880637	53.8013539345379	674.812496296262
50	1.2589	4399.2639317329	5211.55962041571	6820.10827026914	49.8310913067936	679.990593283189
51	1	5573.90152495956	5424.82874339904	7777.99107129565	44.2234814327359	689.874777258234
52	0.79433	6720.61596085904	5458.61203872927	8658.12475555264	39.0841599281614	695.137871244946
53	0.63096	7829.46586241139	5289.14218761065	9448.57453648052	34.0407246616881	702.781013225649
54	0.50119	8822.67769197499	4951.00005372106	10116.9186607593	29.299724617695	708.794126210467
55	0.39811	9676.71109410099	4539.44941284103	10688.5611085141	25.1317795471603	714.837237195209
56	0.31623	10367.4054853625	4053.65046103949	11131.7194789579	21.3554740092687	721.430357178563
57	0.25119	10930.7388054647	3603.48225383678	11509.3933457419	18.2455802551204	728.598491160466
58	0.19953	11363.7416109311	3156.35195564403	11793.9467977393	15.5229738522966	739.546694132824
59	0.15849	11696.9654234839	2799.24485195413	12027.2512179371	13.4585506007512	747.819848111936
60	0.12589	11994.4898397506	2469.46318733314	12246.0620180315	11.6336770606613	757.393026087766
61	0.1	12182.3621674209	2241.42450590718	12386.8451105958	10.4252165295724	768.681233059266
